Sale Id,Sales Date,Customer Id,Employee Id,Store Id,Product Id,No. Of Units,Sale Amount,Sales Reason ID,Product Cost
15406,1296,429,20,88,266,241,4097,5,3795
15407,1324,789,67,78,21,443,3189,3,2794
15408,303,758,42,80,319,368,4494,10,4316
15409,218,435,77,21,143,443,2967,5,2704
15410,483,493,44,3,361,293,2410,9,2042
15411,1026,528,65,41,334,344,2238,4,1894
15412,2,703,43,61,457,420,1936,5,1601
15413,1179,466,43,40,375,459,2813,4,2510
15414,599,478,65,62,299,438,4352,5,4043
15415,825,676,79,64,251,161,3548,3,3238
15416,903,455,37,39,196,175,4191,9,3792
15417,837,754,46,80,105,470,2229,10,1966
15418,949,708,40,62,159,493,1963,10,1639
15419,205,543,77,31,207,107,2340,9,2339
15420,1373,786,30,8,23,419,4134,1,3952
15421,218,526,86,77,51,334,3411,2,3302
15422,742,472,86,35,14,190,3007,5,2692
15423,897,592,75,47,441,311,3303,4,3136
15424,167,411,91,74,81,233,2924,8,2754
15425,791,509,60,49,377,350,2105,6,2073
15426,858,709,84,45,65,266,1082,10,710
15427,118,693,96,92,56,191,1227,9,905
15428,559,535,25,60,188,367,3262,4,3210
15429,1246,588,20,42,378,414,3090,1,2903
15430,86,652,13,27,60,454,2290,7,2226
15431,696,485,67,40,489,378,4266,5,3975
15432,1209,549,47,63,433,267,2006,9,1806
15433,1076,445,43,40,203,396,2785,4,2463
15434,1192,700,20,12,221,201,1707,1,1329
15435,346,745,32,25,257,295,2342,1,2112
15436,1042,759,19,71,134,101,2511,8,2408
15437,63,689,9,9,219,239,4212,10,3955
15438,639,772,35,20,105,460,2020,10,1948
15439,1126,596,47,87,222,159,2494,7,2472
15440,1164,474,91,42,166,137,3296,3,3180
15441,1189,471,58,70,491,229,3102,6,2963
15442,1221,521,51,63,470,322,2914,2,2824
15443,920,459,97,67,145,176,3906,1,3524
15444,37,586,96,73,320,299,1727,7,1609
15445,24,468,98,70,358,460,3478,8,3308
15446,566,723,25,8,172,458,1701,7,1520
15447,668,630,48,19,315,342,1528,8,1397
15448,477,535,62,61,406,421,2952,9,2915
15449,1082,754,23,61,398,145,4798,9,4582
15450,315,429,61,44,366,278,2649,2,2436
15451,1134,630,65,2,22,392,2303,4,2217
15452,388,582,42,8,449,175,2404,9,2010
15453,168,762,46,37,113,492,1129,8,1126
15454,444,632,2,41,294,307,1170,3,941
15455,785,782,81,22,7,143,2464,4,2090
15456,403,776,61,61,96,400,4439,1,4059
15457,980,765,81,77,258,427,4532,8,4193
15458,855,411,78,62,400,248,2684,5,2395
15459,336,692,12,32,37,429,4064,5,4033
15460,1323,668,82,14,463,141,1817,9,1622
15461,813,745,65,69,312,291,3305,8,3245
15462,1357,517,11,63,216,383,1541,3,1227
15463,384,727,85,80,393,415,2210,6,1894
15464,1269,457,97,35,220,409,2365,10,2029
15465,1079,766,94,61,368,472,2333,3,2001
15466,328,467,4,83,16,279,3178,10,2840
15467,592,454,99,70,101,414,1205,4,847
15468,1436,627,13,14,345,153,4446,5,4424
15469,217,614,58,80,372,263,3209,10,3064
15470,1361,725,1,24,67,196,1404,9,1196
15471,952,504,17,26,175,160,3445,6,3440
15472,783,753,48,72,331,363,3879,2,3497
15473,1274,771,43,91,114,259,3933,1,3730
15474,1388,445,69,84,148,108,1940,5,1868
15475,390,753,22,21,288,387,2406,3,2107
15476,672,501,29,14,15,264,4664,2,4625
15477,196,707,70,21,322,464,2588,5,2260
15478,691,472,61,37,39,303,3161,1,2769
15479,30,492,23,26,327,322,4801,4,4512
15480,214,765,37,77,30,349,3825,10,3716
15481,345,697,25,25,254,414,4924,9,4539
15482,950,451,47,91,386,444,4445,2,4340
15483,1459,658,10,42,245,115,4389,5,4069
15484,683,550,40,91,98,165,1792,10,1601
15485,1392,583,32,79,286,407,2677,10,2501
15486,108,611,46,3,88,403,2378,5,2062
15487,930,463,68,17,361,427,3984,2,3604
15488,1205,478,3,47,123,238,1055,2,849
15489,596,759,82,69,287,287,1998,10,1645
15490,1081,499,66,92,443,352,1841,7,1614
15491,1422,425,12,86,95,500,3509,6,3311
15492,902,506,40,10,362,412,2712,9,2697
15493,1355,552,73,42,458,235,2430,5,2241
15494,151,641,37,41,11,318,3768,4,3499
15495,323,578,22,60,79,318,3059,10,2865
15496,471,403,14,62,375,346,3388,4,3105
15497,1426,712,59,54,24,423,1392,5,1157
15498,1248,442,27,45,398,313,2303,7,1950
15499,182,656,93,48,491,238,4390,7,4186
15500,717,474,85,80,31,457,2449,3,2067
15501,530,640,4,7,194,160,4985,6,4621
15502,838,661,9,12,481,211,2650,9,2602
15503,494,560,97,11,93,318,1047,1,859
15504,512,623,71,88,493,490,1777,7,1575
15505,1112,689,43,16,39,177,2003,3,1647
15506,52,415,16,7,199,324,2351,4,2294
15507,466,773,22,78,261,158,1364,9,1220
15508,910,642,96,16,468,325,3517,10,3332
15509,472,491,37,62,146,369,4329,9,3952
15510,1262,712,75,7,418,324,4694,7,4352
15511,149,641,81,24,23,311,1643,2,1366
15512,1037,643,74,63,88,331,2892,6,2655
15513,157,565,45,50,486,477,3087,2,2852
15514,88,632,41,72,297,143,3509,7,3139
15515,1210,662,26,19,427,247,2549,10,2468
15516,891,723,66,60,351,468,3102,4,2927
15517,282,774,34,50,176,485,3258,3,3199
15518,92,792,34,72,403,231,3508,4,3477
15519,1137,452,19,10,327,225,1268,2,1018
15520,38,543,22,72,461,123,2637,10,2331
15521,596,730,27,77,87,115,4887,9,4512
15522,1384,584,99,82,1,348,3611,4,3284
15523,936,525,23,17,486,233,1921,1,1665
15524,1056,679,95,12,484,200,3535,1,3530
15525,1415,539,55,26,337,294,2647,4,2485
15526,1215,786,48,20,115,150,4079,4,3980
15527,1162,489,28,30,431,336,2545,5,2357
15528,280,736,82,3,196,412,2495,7,2196
15529,213,422,78,26,277,239,4815,10,4587
15530,642,786,66,56,379,389,4030,4,3713
15531,931,496,92,11,466,363,4867,9,4807
15532,310,642,56,37,137,167,4332,1,4081
15533,684,751,4,71,17,467,1456,3,1120
15534,1022,411,40,27,53,495,4805,1,4805
15535,1327,459,89,36,48,371,2066,9,2001
15536,86,463,72,82,102,206,3662,1,3636
15537,573,587,62,61,26,181,4658,2,4374
15538,1221,706,29,28,291,386,2851,4,2632
15539,482,764,46,81,44,192,1499,2,1415
15540,1218,563,89,27,167,478,3730,5,3367
15541,307,476,92,81,361,404,4503,7,4229
15542,1255,528,55,64,71,398,2372,6,2245
15543,1347,493,56,18,342,164,3008,4,2685
15544,1411,703,58,68,119,169,2903,6,2878
15545,1209,586,5,7,180,358,1670,1,1352
15546,46,607,28,28,212,231,4115,4,3917
15547,2,789,62,72,47,297,3735,2,3707
15548,856,736,61,40,137,237,4258,5,4007
15549,985,748,82,91,460,418,1413,5,1380
15550,948,546,41,82,341,114,3014,5,2839
15551,1364,598,16,50,85,456,4675,8,4386
15552,1000,683,76,10,77,172,2578,10,2508
15553,880,767,68,66,101,202,4729,4,4687
15554,1162,661,36,1,62,218,2820,8,2789
15555,1356,595,97,32,124,469,3081,10,3072
15556,247,479,82,79,282,357,1569,5,1344
15557,247,759,77,16,325,127,4101,6,3816
15558,21,770,79,70,333,139,3868,7,3819
15559,390,752,71,85,469,205,4891,3,4767
15560,1118,519,54,76,96,248,4614,1,4402
15561,1054,426,39,36,300,263,2286,4,1975
15562,8,436,57,56,406,190,2759,7,2505
15563,1194,754,83,51,37,289,3070,9,3061
15564,598,466,46,59,455,308,3385,8,3209
15565,285,431,24,77,286,237,1704,8,1504
15566,1134,776,50,29,398,386,2407,10,2330
15567,1265,527,94,78,137,145,4095,2,3953
15568,1315,621,49,5,157,434,2097,6,1792
15569,277,474,16,17,443,497,2991,7,2737
15570,1031,570,99,79,235,409,3975,3,3935
15571,852,562,27,32,429,215,1149,5,939
15572,150,635,41,92,194,338,4541,8,4384
15573,995,503,49,45,308,370,2675,2,2379
15574,30,706,43,61,183,267,3868,1,3703
15575,18,453,26,65,317,329,4926,4,4537
15576,1151,782,6,57,187,439,2606,8,2347
15577,276,574,67,57,379,404,1008,9,992
15578,1030,556,75,70,397,227,3466,7,3218
15579,1446,790,49,22,459,103,3958,6,3955
15580,94,581,44,49,45,328,4663,2,4294
15581,760,787,23,4,316,356,1667,6,1526
15582,1411,520,17,40,447,199,2928,4,2570
15583,399,777,99,27,130,208,2890,3,2757
15584,529,523,19,16,447,426,3781,7,3427
15585,665,625,70,67,155,303,1446,1,1251
15586,492,736,32,69,266,105,1696,8,1660
15587,194,573,43,45,199,466,4337,4,4182
15588,272,652,70,62,462,220,3268,7,3164
15589,336,683,91,10,264,469,4698,4,4616
15590,953,742,44,88,110,189,2386,3,2152
15591,1422,777,98,1,187,316,3237,2,2961
15592,676,435,32,31,322,298,2855,1,2544
15593,1454,566,80,80,317,425,1651,3,1598
15594,577,743,29,61,53,139,3316,10,3074
15595,376,690,99,70,327,436,4583,8,4304
15596,853,562,74,38,9,283,3827,8,3471
15597,606,722,24,26,420,120,4935,4,4550
15598,591,629,93,25,237,131,1574,1,1501
15599,1051,481,59,83,170,200,1546,9,1294
15600,637,577,37,14,227,231,4328,7,4203
15601,696,751,58,67,154,435,3293,2,3144
15602,1328,724,42,54,60,300,3899,3,3582
15603,991,461,39,90,240,211,2503,4,2360
15604,441,542,24,49,247,414,2840,3,2833
15605,151,739,8,51,358,495,4516,1,4400
15606,1259,669,31,89,143,356,2055,2,2043
15607,1287,444,68,92,246,483,2635,10,2451
15608,1354,577,42,15,211,467,2619,1,2541
15609,132,688,58,82,425,154,3587,3,3258
15610,1138,762,42,26,457,158,3549,6,3173
15611,737,628,34,17,349,144,4679,3,4369
15612,390,783,91,42,314,267,3089,6,3017
15613,1332,618,17,68,298,474,3870,6,3587
15614,485,722,93,62,449,128,4229,2,3906
15615,636,554,14,78,446,217,2070,10,1719
15616,639,452,34,46,347,447,2369,2,2286
15617,959,607,88,7,242,432,3184,7,3108
15618,909,720,71,19,457,137,4158,2,3782
15619,932,531,55,88,297,102,4036,9,3763
15620,634,691,1,24,108,198,2142,9,1955
15621,829,628,87,16,121,476,3183,9,3008
15622,565,573,9,25,291,455,1015,4,941
15623,852,736,12,69,247,131,4903,10,4553
15624,576,450,83,71,254,467,4724,7,4408
15625,438,657,23,28,129,257,1441,10,1268
15626,160,707,13,5,261,284,2416,9,2384
15627,672,416,56,45,35,425,2718,10,2386
15628,1431,570,37,21,313,427,2222,4,2119
15629,1243,594,30,42,315,491,4602,3,4259
15630,181,601,71,88,112,239,3477,6,3272
15631,674,783,69,81,102,306,4856,5,4764
15632,285,412,24,58,61,117,3082,2,2968
15633,480,423,72,42,451,216,1718,4,1585
15634,871,638,16,6,109,206,2018,7,1823
15635,1434,545,1,35,186,219,2431,3,2056
15636,453,609,49,62,190,118,4350,8,4187
15637,495,471,77,67,58,111,3806,8,3485
15638,1330,775,83,85,351,132,3387,1,3151
15639,1378,631,16,11,135,101,4130,2,3782
15640,1183,517,44,41,453,182,1207,2,867
15641,1258,549,17,3,144,401,3845,5,3500
15642,1429,465,82,39,478,110,1262,2,1141
15643,557,464,6,15,92,437,2453,7,2119
15644,765,477,84,24,321,324,2631,2,2612
15645,507,692,89,45,42,416,4750,3,4614
15646,213,615,96,13,131,246,1888,8,1604
15647,958,651,62,19,244,194,4992,1,4705
15648,695,792,29,26,396,238,3266,2,3101
15649,1168,426,11,80,22,286,4934,3,4649
15650,367,510,86,88,194,299,3634,3,3260
15651,349,411,75,86,93,248,2662,8,2379
15652,1118,647,69,72,216,353,3199,10,2902
15653,167,484,7,28,137,244,3231,2,3141
15654,1201,665,18,3,64,226,3529,8,3361
15655,1394,639,70,7,85,269,1749,1,1365
15656,167,732,83,34,463,117,3227,6,2960
15657,1303,709,97,12,271,313,3902,4,3644
15658,369,634,20,78,306,252,4673,6,4572
15659,696,457,35,66,429,283,4174,3,3849
15660,990,580,92,3,202,139,3402,6,3049
15661,1033,466,49,8,206,437,4453,6,4285
15662,1054,674,60,89,182,101,1332,9,1088
15663,210,418,79,22,246,446,1670,8,1644
15664,963,546,15,92,24,206,3231,1,3154
15665,1004,546,54,24,405,303,3283,5,3034
15666,1226,575,34,24,211,170,3571,2,3567
15667,1328,467,13,2,53,172,4145,10,3883
15668,1388,483,32,37,131,153,2755,5,2474
15669,954,546,82,24,149,109,4774,6,4450
15670,1157,593,59,10,302,114,1729,6,1667
15671,1418,435,76,78,239,429,2178,8,2092
15672,1351,488,57,63,436,365,4712,3,4426
15673,1153,692,57,35,67,316,1387,1,1199
15674,424,698,61,7,101,500,3425,5,3293
15675,855,599,51,18,214,225,1034,2,908
15676,278,737,61,8,273,310,3395,2,3238
15677,840,689,68,74,190,247,3367,10,3105
15678,682,522,80,91,456,204,1978,1,1968
15679,129,731,25,3,257,174,4115,10,3986
15680,499,652,12,67,257,492,1422,10,1133
15681,597,408,35,34,328,471,1045,7,979
15682,1043,562,86,66,111,293,4022,9,3761
15683,602,496,60,91,86,484,4824,9,4824
15684,525,743,56,9,116,434,3375,9,3074
15685,558,515,39,43,395,294,3736,2,3506
15686,1223,620,41,64,54,342,3333,3,3231
15687,335,458,64,63,107,382,4481,9,4354
15688,1330,450,45,3,332,210,1130,2,972
15689,1078,733,98,47,170,485,1481,6,1191
15690,1037,672,5,11,274,458,4291,5,4144
15691,13,474,75,83,259,401,4447,7,4359
15692,967,675,38,49,210,329,3243,3,3070
15693,1206,697,8,42,43,180,1534,7,1270
15694,324,681,19,16,17,117,2602,1,2314
15695,195,531,96,47,102,402,3514,10,3174
15696,1053,769,85,86,219,463,3775,4,3506
15697,426,756,30,35,229,450,1329,10,1184
15698,713,750,51,83,206,390,2633,2,2264
15699,864,518,14,31,141,138,1692,5,1314
15700,747,463,32,83,85,429,1107,10,737
15701,170,604,66,91,439,384,3465,10,3065
15702,379,677,23,16,271,492,1118,7,768
15703,1204,743,64,43,126,243,2283,9,2028
15704,76,692,90,53,439,222,2875,7,2660
15705,1147,723,61,10,156,132,1122,10,1033
15706,110,780,13,16,234,462,1469,5,1245
15707,777,667,55,44,57,293,4632,1,4547
15708,1020,597,6,45,306,441,3134,6,3042
15709,86,605,31,44,232,144,3364,2,3199
15710,1053,722,78,17,2,352,4655,5,4655
15711,1254,790,99,4,489,101,2906,3,2605
15712,156,448,9,24,138,180,2370,6,2365
15713,100,671,34,70,118,469,4177,8,3901
15714,541,568,26,12,3,380,4092,10,3744
15715,236,614,5,48,69,280,4281,7,4107
15716,841,500,20,14,280,170,3216,6,3193
15717,736,467,21,28,22,223,2061,10,1770
15718,455,492,42,82,391,355,1958,5,1631
15719,1291,421,53,84,34,354,3626,8,3339
15720,256,582,34,38,78,450,4309,1,4112
15721,1261,594,56,85,185,294,4136,2,4034
15722,216,558,87,27,220,443,3141,3,2861
15723,131,515,37,25,365,429,1714,7,1680
15724,687,524,47,45,216,114,4738,9,4377
15725,337,633,87,84,497,154,2015,7,1671
15726,131,430,80,62,5,107,3652,6,3344
15727,414,604,24,61,126,252,3555,6,3285
15728,1344,676,16,84,285,239,4114,2,4042
15729,707,563,89,86,268,285,1154,9,877
15730,809,456,48,78,284,364,2410,1,2081
15731,674,410,36,39,394,238,1546,1,1284
15732,255,577,54,70,347,312,4204,4,4142
15733,588,539,72,86,491,497,1138,4,740
15734,514,658,54,6,127,202,1168,5,1018
15735,758,645,19,42,54,247,4628,4,4551
15736,988,471,65,1,124,262,1026,1,629
15737,597,526,44,48,246,264,4026,10,3997
15738,1269,420,32,80,337,262,3159,2,2869
15739,734,554,97,62,91,435,1416,6,1343
15740,142,446,85,57,197,214,1152,5,1045
15741,860,620,75,18,492,167,1613,10,1481
15742,1262,579,84,38,376,273,4577,3,4294
15743,450,533,51,2,302,226,1094,10,1074
15744,849,634,14,63,115,174,4096,2,3927
15745,960,524,48,77,419,450,2049,1,1894
15746,213,752,39,38,69,350,3724,1,3612
15747,940,770,67,28,229,351,4621,3,4477
15748,802,483,88,71,112,161,3755,9,3729
15749,420,711,31,89,183,136,2848,5,2755
15750,1342,471,85,72,109,295,3096,2,2835
15751,248,413,9,50,4,308,3571,6,3352
15752,819,430,44,77,478,164,1427,3,1164
15753,1372,464,90,75,107,395,3968,10,3865
15754,915,686,79,7,131,235,1231,4,860
15755,230,609,82,32,422,246,2995,3,2874
15756,349,666,33,79,270,187,3044,3,2745
15757,1020,538,20,62,148,165,2437,10,2190
15758,231,689,29,25,54,148,4892,5,4886
15759,1213,470,75,36,197,306,2594,3,2517
15760,569,749,56,37,276,293,4738,2,4644
15761,1134,743,24,26,147,175,2819,7,2723
15762,1456,648,99,30,56,188,2534,6,2194
15763,1059,584,80,7,16,486,2952,6,2670
15764,1343,532,71,19,171,140,4568,10,4373
15765,1128,557,58,42,320,395,4377,9,4307
15766,1442,635,54,7,231,367,3461,4,3134
15767,1086,410,91,87,98,352,1447,8,1130
15768,1062,686,4,56,306,461,2350,6,2102
15769,1449,741,48,56,165,241,2545,9,2406
15770,850,538,89,4,439,397,1725,7,1518
15771,413,537,54,70,108,284,4112,9,3811
15772,1370,593,5,21,418,380,1168,10,897
15773,1235,767,96,45,496,192,4839,3,4732
15774,219,587,28,46,322,101,3618,8,3462
15775,335,694,49,17,444,193,1795,4,1563
15776,528,636,6,58,281,261,3763,9,3753
15777,280,448,22,30,467,185,1457,2,1120
15778,1172,778,66,90,139,121,1199,9,1035
15779,1305,793,26,9,7,177,3096,2,2827
15780,512,598,80,3,442,412,4595,6,4373
15781,36,640,88,73,366,160,4226,2,4212
15782,248,696,58,55,209,259,1136,9,1020
15783,1152,778,83,38,407,185,4211,9,4078
15784,683,660,17,35,131,101,4049,7,4011
15785,1198,758,87,36,83,411,1844,9,1583
15786,1267,597,68,48,410,232,2509,5,2350
15787,156,670,53,55,104,331,1582,1,1468
15788,155,425,17,20,108,286,1953,7,1853
15789,720,585,5,1,272,282,3132,8,2836
15790,1218,528,63,3,228,208,2124,2,1972
15791,673,577,14,77,491,474,4712,7,4581
15792,1090,472,77,9,32,235,4955,2,4854
15793,791,601,20,90,233,494,3715,5,3572
15794,653,611,27,31,264,396,2602,6,2374
15795,1029,642,56,70,230,375,3651,8,3396
15796,305,600,3,51,29,168,3292,9,3185
15797,1279,731,87,6,93,166,4189,4,3893
15798,628,529,60,60,485,436,2661,1,2341
15799,577,472,57,65,152,135,1308,3,1180
15800,198,665,23,25,336,255,2620,1,2552
15801,416,536,26,41,281,478,1316,5,1125
15802,983,443,55,43,165,156,3936,2,3865
15803,100,672,17,50,17,386,2181,6,2031
15804,355,528,8,43,187,386,4044,9,3755
15805,87,617,88,36,26,317,3747,1,3679
15806,707,540,65,51,113,458,4733,5,4381
15807,821,538,69,55,453,164,3105,3,2737
15808,444,796,62,86,139,314,3498,9,3108
15809,53,701,52,8,406,286,2991,1,2930
15810,1433,781,40,20,129,271,4809,9,4740
15811,1439,620,71,63,464,451,1745,9,1726
15812,1047,709,1,20,15,126,3417,6,3056
15813,548,564,20,84,317,238,1695,4,1531
15814,1274,646,33,40,208,444,2341,7,2071
15815,1356,671,10,37,281,210,2896,8,2841
15816,1123,746,28,62,53,439,2151,6,2125
15817,1233,663,59,72,478,499,4912,5,4734
15818,345,596,52,88,287,440,3656,4,3626
15819,551,451,48,79,116,265,1428,8,1397
15820,509,733,29,89,23,251,1161,2,835
15821,453,699,86,75,396,115,2795,8,2513
15822,1076,750,72,90,432,497,3515,4,3468
15823,1281,688,93,50,251,157,1051,6,713
15824,721,684,88,39,47,469,4176,7,3928
15825,27,574,79,13,353,200,2861,7,2614
15826,1060,526,88,25,205,312,2589,10,2318
15827,381,764,13,29,270,475,2081,2,1984
15828,474,503,83,57,312,390,1025,6,979
15829,140,577,24,66,40,496,4980,5,4610
15830,1097,792,26,52,224,230,1326,5,1315
15831,1243,784,63,41,148,438,3847,10,3827
15832,141,473,94,78,356,165,2353,7,2203
15833,1377,791,25,58,312,437,4809,5,4753
15834,1329,453,2,91,263,302,2741,6,2397
15835,1453,799,26,74,242,412,4956,1,4901
15836,992,443,83,28,72,293,1366,9,1341
15837,834,770,47,5,269,438,4117,1,3848
15838,826,563,85,83,244,266,1089,7,712
15839,890,682,83,59,85,363,4013,10,3897
15840,854,723,88,81,13,500,2550,4,2428
15841,362,629,95,44,491,133,1055,10,1021
15842,646,638,35,15,443,400,3809,4,3687
15843,247,738,48,49,78,197,2211,10,2136
15844,199,519,26,30,53,100,2828,8,2510
15845,75,557,84,56,275,393,2261,1,1932
15846,1449,652,39,77,42,112,2885,1,2494
15847,687,626,70,50,475,138,4070,4,3917
15848,1107,406,56,67,37,129,4042,4,3975
15849,655,771,31,17,21,148,3637,4,3424
15850,990,416,62,29,43,276,1541,7,1489
15851,1151,627,28,1,173,301,3019,1,2629
15852,329,446,89,31,66,242,2547,9,2367
15853,435,665,78,48,428,317,4268,7,3987
15854,1147,797,5,1,224,341,2530,7,2227
15855,795,679,1,76,482,279,3627,1,3334
15856,622,449,49,60,241,446,2676,7,2339
15857,802,490,90,55,380,255,2165,4,1842
15858,662,648,12,63,25,355,4638,10,4504
15859,1148,468,80,83,464,248,4130,1,3841
15860,892,429,56,41,47,157,3445,9,3398
15861,508,478,38,54,10,179,2512,3,2252
15862,746,582,40,79,345,157,3099,9,2921
15863,1183,670,36,61,146,336,2433,1,2279
15864,804,770,90,44,406,325,3479,8,3122
15865,1340,533,46,41,419,153,1576,10,1353
15866,397,660,75,62,416,105,1241,6,1050
15867,740,764,48,49,475,148,2581,1,2520
15868,404,407,50,2,14,293,2241,3,1873
15869,1033,730,92,61,284,113,3631,5,3328
15870,891,421,29,24,103,447,1560,8,1210
15871,879,498,81,90,308,164,3958,7,3885
15872,1399,738,90,53,196,487,4810,5,4767
15873,966,709,62,21,121,234,2091,8,1981
15874,397,735,24,78,126,207,3311,4,3302
15875,208,704,75,86,184,105,1678,1,1319
15876,622,519,49,55,493,391,1597,8,1399
15877,157,503,46,39,400,402,4385,5,4379
15878,879,695,59,73,417,246,2777,6,2503
15879,1172,522,37,50,26,408,1001,4,789
15880,252,598,32,35,377,277,1343,3,1206
15881,604,421,4,51,167,389,4625,10,4465
15882,1322,655,47,20,273,132,4087,9,3844
15883,7,564,76,37,402,413,2086,8,1946
15884,128,553,55,65,189,174,4088,6,3759
15885,1410,687,57,44,434,408,4598,6,4549
15886,531,592,7,44,41,397,2325,2,2220
15887,1452,631,79,57,206,438,4946,5,4808
15888,1116,769,34,19,161,473,4567,2,4193
15889,814,446,5,4,61,276,2816,5,2578
15890,1045,517,1,3,182,466,2243,9,2073
15891,475,463,18,18,170,149,1973,3,1582
15892,1258,640,4,45,166,340,1127,10,1109
15893,846,412,84,32,341,162,3049,10,2881
15894,781,443,30,37,384,391,2327,7,2005
15895,491,660,69,27,402,141,1315,1,1168
15896,400,428,50,34,59,442,4546,8,4201
15897,648,695,64,3,61,150,2671,8,2552
15898,585,604,40,19,108,435,2882,5,2724
15899,274,401,26,77,265,118,3775,7,3625
15900,71,618,2,9,417,193,1482,1,1120
15901,477,403,60,88,146,465,4527,10,4522
15902,1306,729,45,7,189,422,4068,7,3918
15903,411,654,83,78,491,477,4565,1,4395
15904,952,562,92,37,479,214,3268,7,3221
15905,228,490,78,55,479,318,3972,1,3899
15906,129,571,62,74,380,471,4643,8,4255
15907,836,673,13,21,75,345,1235,8,1176
15908,1135,781,54,2,411,491,1277,6,942
15909,149,648,9,24,55,378,1025,8,1024
15910,433,791,23,27,353,357,3361,9,3310
15911,113,640,15,84,171,116,1264,9,1202
15912,93,624,95,23,454,162,1144,7,1118
15913,1014,779,18,30,239,302,4115,9,3802
15914,308,464,40,72,275,260,2241,3,2180
15915,132,496,64,84,279,271,4347,8,4212
15916,84,710,24,90,404,187,2836,3,2614
15917,1283,562,80,49,180,474,2479,7,2164
15918,609,446,52,83,407,393,2446,2,2079
15919,963,446,41,61,317,279,4560,1,4491
15920,1188,609,76,33,385,318,1475,7,1374
15921,610,448,22,76,370,153,1745,3,1740
15922,1282,639,81,33,409,169,2351,2,2245
15923,1304,600,66,52,75,213,1607,7,1510
15924,1459,597,20,38,226,185,1365,4,1093
15925,577,503,85,87,342,457,3145,10,3052
15926,1261,617,1,87,300,112,4612,4,4579
15927,1252,496,24,87,143,178,2342,7,2238
15928,931,751,51,17,101,318,3695,3,3500
15929,1268,473,75,51,48,175,4049,4,4031
15930,1022,427,77,27,295,363,2848,9,2642
15931,989,588,9,52,436,313,4001,5,3959
15932,924,775,50,13,121,374,3293,10,2998
15933,494,668,71,88,77,493,2004,3,1922
15934,110,658,67,53,27,238,4518,3,4248
15935,208,711,87,40,193,195,2148,9,1989
15936,937,763,78,18,131,120,4841,10,4760
15937,190,761,6,12,333,466,2985,5,2606
15938,1195,789,21,37,359,175,4054,2,3912
15939,150,590,39,1,142,425,2755,8,2694
15940,1285,700,79,18,15,281,1062,10,673
15941,113,671,37,40,216,259,2990,6,2980
15942,980,483,51,16,6,200,1661,4,1430
15943,820,611,41,48,491,265,4818,8,4480
15944,920,636,99,77,352,143,4932,6,4569
15945,1421,490,48,34,266,492,4031,4,3699
15946,1139,731,68,80,73,248,3785,10,3669
15947,867,720,24,44,319,161,2292,9,2094
15948,299,509,99,15,385,339,1846,3,1736
15949,514,657,80,27,488,304,2825,8,2728
15950,344,433,86,12,466,107,1233,7,1058
15951,54,523,11,79,278,223,2541,4,2367
15952,885,698,56,37,496,273,3014,4,2739
15953,439,731,95,70,94,233,4328,9,4166
15954,192,683,92,66,102,495,4084,1,3727
15955,766,697,80,85,488,314,1031,8,923
15956,1054,734,11,71,334,252,2701,4,2611
15957,506,706,67,41,252,329,1668,4,1651
15958,224,449,3,59,72,197,1230,9,1073
15959,183,581,34,33,186,473,3285,4,2967
15960,766,763,70,47,329,301,2748,8,2383
15961,591,748,72,25,21,381,3982,10,3713
15962,779,778,26,78,312,243,3921,2,3858
15963,745,567,22,63,168,323,1726,4,1663
15964,1195,650,95,56,389,375,2358,10,2282
15965,805,451,21,73,373,120,3103,7,2946
15966,1173,722,84,82,250,154,1269,8,1103
15967,99,602,50,33,280,175,1427,5,1112
15968,866,636,69,61,343,328,3809,3,3806
15969,595,690,70,46,430,214,1307,9,1299
15970,1130,513,20,74,15,261,4617,6,4250
15971,1047,591,58,2,441,343,1043,8,761
15972,371,582,81,1,364,320,4990,6,4915
15973,688,788,23,29,483,131,2906,9,2533
15974,401,683,87,40,208,186,4246,7,3905
15975,1308,756,9,60,173,248,2511,5,2159
15976,671,588,3,53,317,216,4122,2,3986
15977,1062,664,7,6,246,309,3704,4,3586
15978,664,474,94,75,353,418,1157,2,886
15979,151,521,77,30,497,349,2249,4,1978
15980,1148,567,1,9,5,496,1872,1,1594
15981,1273,634,93,17,93,451,3142,7,2860
15982,725,421,46,64,475,173,1481,5,1475
15983,783,770,41,72,37,468,3629,7,3568
15984,1087,716,17,9,441,396,4987,1,4935
15985,125,748,54,76,70,438,1654,1,1443
15986,1396,523,59,87,18,215,3325,1,3296
15987,1394,443,85,85,464,135,3659,6,3532
15988,1216,617,57,31,208,375,2923,8,2527
15989,744,477,63,71,453,363,1388,6,1178
15990,1278,445,40,57,102,337,2989,6,2811
15991,125,656,81,45,170,468,1386,8,1022
15992,917,715,94,74,281,319,1662,2,1553
15993,881,431,78,2,259,236,3636,9,3312
15994,1191,492,18,44,83,467,4712,1,4416
15995,77,567,93,82,372,462,3434,4,3160
15996,1303,583,97,58,64,462,4723,1,4553
15997,1305,550,26,89,158,311,3188,10,2879
15998,558,552,3,78,197,498,1873,2,1554
15999,1461,744,33,85,496,457,4197,8,4063
16000,478,469,67,22,289,332,4561,8,4486
16001,232,575,41,39,32,238,3371,3,3036
16002,295,512,64,37,372,431,2267,6,2156
16003,1087,727,70,23,165,458,4322,9,4233
